户型,面积,楼层,总楼层,走向
2室2厅,92.35,低层,27,南北向
2室1厅,92.03,中层,31,南向
2室1厅,61.49,低层,6,东北向
3室2厅,175.94,高层,6,南北向
2室1厅,86.55,高层,31,南向
2室2厅,79.95,低层,29,南向
3室2厅,174.21,高层,16,南北向
3室2厅,89.43,高层,25,南北向
2室1厅,58.89,中层,6,南北向
3室2厅,166.38,低层,7,南北向
2室1厅,88.96,中层,9,南北向
2室1厅,91.74,高层,31,南向
2室1厅,84.7,低层,6,南北向
2室1厅,79.13,中层,33,南向
2室2厅,90.83,中层,5,南北向
3室1厅,96.49,高层,30,南向
4室2厅,208.71,高层,28,南北向
3室2厅,131.66,高层,15,南北向
3室2厅,155.64,低层,15,南北向
2室1厅,58.5,中层,4,南北向
3室2厅,147.75,低层,30,南北向
2室2厅,91.94,中层,6,南北向
3室1厅,98.19,中层,7,南北向
3室1厅,116.91,低层,11,西北向
2室2厅,122.75,高层,6,南北向
2室2厅,74.25,高层,6,西向
1室1厅,34.93,中层,7,东向
2室1厅,102.97,高层,7,南北向
3室2厅,121.86,高层,16,南向
2室1厅,53.25,低层,7,南北向
3室2厅,151.41,中层,12,南北向
3室1厅,138.42,中层,6,南北向
4室2厅,259.81,高层,11,南北向
2室2厅,109.9,高层,24,南向
2室2厅,108.37,低层,9,南北向
1室1厅,40.49,中层,6,东向
3室2厅,144.0,低层,18,南北向
2室2厅,87.63,高层,10,南北向
1室1厅,38.64,高层,7,东向
3室2厅,174.86,高层,18,南北向
2室1厅,39.36,高层,7,南北向
4室2厅,255.22,低层,31,南北向
2室1厅,81.77,中层,27,南向
2室1厅,96.73,中层,6,南北向
2室1厅,75.85,高层,6,南北向
2室1厅,68.21,中层,6,南北向
2室1厅,79.86,低层,15,南北向
3室1厅,132.81,中层,7,南向
2室1厅,86.36,低层,33,南向
3室2厅,152.63,中层,11,南北向
2室1厅,58.01,高层,6,南北向
3室2厅,122.08,中层,17,南北向
1室1厅,40.34,高层,8,南向
3室2厅,146.65,高层,53,南向
1室1厅,57.68,高层,7,南向
1室1厅,60.09,中层,21,南向
2室1厅,91.87,中层,24,南向
2室1厅,88.2,高层,30,南向
3室2厅,84.85,中层,32,南北向
2室1厅,85.5,中层,6,南北向
2室1厅,90.93,中层,27,南北向
2室1厅,77.84,高层,18,南北向
2室1厅,69.74,高层,6,南北向
4室2厅,191.71,中层,4,南北向
3室1厅,83.18,高层,6,南北向
4室2厅,236.62,中层,5,南北向
2室1厅,56.21,低层,7,南北向
2室1厅,95.03,中层,6,南向
2室1厅,88.66,高层,6,南北向
3室2厅,165.77,高层,18,南北向
2室1厅,95.38,中层,11,南向
3室2厅,130.32,中层,5,南北向
2室1厅,52.36,中层,7,东西向
1室1厅,55.11,高层,33,南向
3室2厅,168.21,高层,15,南北向
2室1厅,63.14,中层,6,南向
3室1厅,156.26,低层,7,南北向
2室2厅,107.45,中层,6,南北向
3室2厅,104.45,低层,27,南北向
2室1厅,109.9,低层,7,南北向
3室1厅,122.22,中层,37,南向
1室1厅,33.24,高层,5,南向
2室1厅,39.32,中层,5,南北向
2室1厅,95.92,高层,7,南北向
3室2厅,137.73,低层,6,南北向
3室1厅,73.7,低层,6,南北向
2室1厅,61.78,低层,6,东南向
2室1厅,108.97,中层,6,南北向
2室1厅,104.3,低层,6,南北向
4室2厅,160.42,中层,6,南北向
3室2厅,122.0,高层,30,南向
3室2厅,125.75,低层,6,南北向
1室1厅,68.08,高层,9,南向
2室1厅,63.11,中层,5,南北向
2室2厅,81.45,高层,18,南向
1室1厅,30.54,高层,7,南向
3室2厅,117.62,高层,11,南北向
2室1厅,98.26,低层,11,南北向
3室2厅,140.0,高层,16,南北向
4室2厅,191.33,中层,27,南北向
3室1厅,117.73,中层,6,南北向
3室2厅,133.83,中层,9,南北向
3室2厅,154.88,低层,11,南北向
3室1厅,89.56,低层,8,南北向
1室1厅,35.17,高层,6,西向
1室1厅,34.59,中层,7,西向
4室2厅,176.46,中层,32,南北向
1室1厅,51.38,中层,7,西向
2室2厅,75.37,低层,7,南北向
4室2厅,255.22,低层,31,南北向
2室1厅,60.85,中层,5,南北向
2室1厅,56.43,低层,8,东向
2室1厅,80.49,顶层,6,南北向
3室1厅,155.72,中层,8,南向
3室2厅,139.66,高层,13,南北向
1室0厅,15.45,中层,4,南向
1室1厅,37.0,高层,7,南向
2室2厅,95.68,中层,6,南北向
3室2厅,149.3,中层,18,南北向
3室2厅,108.91,高层,33,南北向
3室2厅,142.83,中层,5,南北向
2室1厅,43.71,高层,8,南北向
2室1厅,101.88,中层,16,南北向
2室1厅,79.71,高层,21,西北向
3室2厅,147.61,中层,6,南北向
2室1厅,99.32,低层,6,南北向
3室1厅,107.79,中层,6,东南向
2室1厅,78.65,高层,8,东西向
2室1厅,86.18,中层,6,南北向
3室2厅,166.56,高层,26,南向
2室1厅,89.0,低层,28,南北向
3室1厅,111.56,低层,6,南北向
2室1厅,67.18,高层,6,南北向
2室2厅,78.19,低层,18,南向
2室2厅,101.95,高层,6,南北向
1室1厅,81.85,高层,62,南向
3室2厅,124.53,高层,11,南北向
3室2厅,101.95,高层,6,南北向
3室2厅,106.5,低层,18,南向
3室2厅,158.82,中层,7,南北向
3室1厅,88.07,高层,25,南向
1室1厅,57.99,高层,30,北向
2室1厅,74.15,低层,7,南北向
2室1厅,48.69,中层,8,东向
2室2厅,88.75,中层,6,南北向
1室1厅,39.02,低层,6,南向
2室1厅,91.94,中层,6,南北向
2室1厅,106.51,中层,7,南北向
3室2厅,98.01,高层,23,南北向
3室2厅,137.94,低层,18,南北向
2室2厅,90.16,低层,6,南北向
2室1厅,66.12,中层,6,南向
3室2厅,208.21,低层,27,南北向
2室1厅,60.89,高层,6,南北向
2室1厅,89.69,低层,6,南北向
2室2厅,93.66,中层,11,南北向
3室2厅,87.0,低层,9,南北向
3室2厅,135.0,高层,12,南北向
2室1厅,124.47,高层,15,东西向
3室1厅,131.32,高层,22,南北向
1室1厅,68.1,高层,18,东西向
2室1厅,99.32,低层,6,南北向
2室2厅,98.85,高层,33,南北向
2室1厅,76.58,低层,16,南北向
1室1厅,39.44,中层,6,南向
4室2厅,228.8,高层,27,南北向
1室0厅,22.0,中层,4,西北向
3室2厅,95.01,中层,17,南北向
2室1厅,80.36,中层,6,南北向
2室2厅,85.0,中层,16,南向
3室2厅,153.41,中层,6,南北向
2室2厅,114.82,中层,6,南北向
2室1厅,82.53,中层,11,南北向
2室1厅,67.62,中层,28,西南向
2室1厅,57.5,中层,5,南北向
2室1厅,90.03,低层,7,西南向
1室1厅,23.33,低层,8,南北向
2室1厅,67.64,中层,7,南北向
2室1厅,66.9,中层,26,西南向
3室2厅,125.39,中层,16,东南向
4室2厅,137.35,中层,33,北向
2室2厅,120.46,高层,28,南北向
3室2厅,154.15,中层,28,南向
2室1厅,91.94,中层,19,南北向
3室2厅,114.44,高层,16,南北向
2室1厅,126.88,低层,9,南北向
3室2厅,176.06,低层,28,南北向
2室1厅,82.72,低层,11,北向
2室2厅,92.82,高层,33,南向
3室2厅,166.56,高层,26,南向
2室1厅,61.98,低层,7,南北向
2室1厅,59.07,高层,6,南北向
1室1厅,37.68,中层,8,西向
2室2厅,93.21,低层,18,南向
2室1厅,102.41,中层,10,南北向
3室2厅,152.44,中层,32,南北向
3室1厅,143.29,高层,18,西南向
1室1厅,28.01,高层,6,南向
1室1厅,61.73,中层,7,南向
4室2厅,255.22,低层,31,南北向
2室1厅,110.13,高层,43,西南向
3室2厅,175.51,低层,9,北向
3室2厅,120.37,高层,11,南向
3室2厅,173.92,中层,18,南北向
2室1厅,59.9,中层,6,南北向
2室1厅,107.62,低层,6,南北向
2室2厅,111.89,中层,18,南北向
2室1厅,109.15,中层,18,南北向
2室1厅,95.19,中层,7,南北向
2室1厅,73.76,低层,15,南向
2室1厅,101.19,中层,6,南北向
2室2厅,90.26,中层,25,南向
2室2厅,115.79,低层,6,南北向
2室1厅,103.23,中层,6,南北向
3室2厅,125.4,低层,34,南北向
2室1厅,55.97,高层,8,南北向
2室1厅,82.97,高层,57,东向
3室2厅,117.74,低层,6,南北向
2室2厅,93.79,中层,7,西南向
3室2厅,124.51,低层,6,南北向
3室1厅,199.23,中层,7,南北向
3室2厅,146.51,低层,6,南北向
3室2厅,120.0,低层,15,南北向
2室2厅,107.81,顶层,6,南北向
3室1厅,90.44,高层,18,南北向
3室2厅,89.57,中层,11,南北向
2室1厅,75.1,中层,6,南北向
3室1厅,74.84,中层,7,东南向
2室1厅,58.02,高层,6,南北向
1室1厅,47.85,低层,7,西向
2室1厅,62.98,中层,6,东向
3室1厅,114.91,中层,6,南北向
2室1厅,80.75,高层,6,南北向
1室1厅,34.87,高层,7,西向
3室2厅,140.25,低层,7,南向
2室1厅,75.29,低层,7,南北向
2室1厅,29.86,低层,7,西向
2室1厅,104.09,中层,6,南北向
3室2厅,136.63,中层,6,南北向
2室1厅,59.73,中层,6,西南向
2室2厅,101.89,高层,25,南北向
2室1厅,59.91,高层,7,南北向
3室1厅,153.38,高层,6,南向
1室1厅,34.59,中层,7,西向
3室2厅,124.75,中层,33,东南向
2室1厅,59.89,中层,6,南北向
2室1厅,53.75,高层,6,南北向
3室2厅,117.11,中层,11,南北向
2室1厅,91.14,中层,7,南北向
2室1厅,88.23,中层,26,南向
1室1厅,40.3,高层,8,南向
3室2厅,109.93,中层,7,南北向
2室2厅,82.94,中层,22,南向
3室2厅,221.64,高层,31,南北向
3室2厅,146.73,高层,53,南向
4室2厅,208.23,中层,15,南北向
3室2厅,121.82,中层,6,南北向
2室1厅,91.73,高层,5,南北向
2室1厅,61.8,中层,7,东西向
2室1厅,93.64,中层,7,西北向
3室2厅,126.44,中层,9,南北向
2室2厅,103.41,高层,6,南北向
3室2厅,174.45,高层,27,南北向
2室1厅,82.95,高层,6,南北向
2室1厅,89.99,中层,5,南北向
2室1厅,100.9,低层,7,南北向
2室1厅,46.57,中层,6,南向
3室2厅,163.26,顶层,6,南向
2室1厅,100.85,中层,18,南向
2室1厅,85.34,高层,7,南北向
2室1厅,58.28,顶层,6,南北向
2室1厅,52.59,高层,7,西向
2室1厅,101.6,中层,30,南北向
1室1厅,38.96,中层,7,南向
2室1厅,106.88,中层,9,南北向
1室1厅,75.64,中层,32,南向
2室1厅,92.99,高层,33,南向
3室2厅,126.24,低层,6,南北向
2室1厅,104.51,中层,7,南向
2室1厅,60.29,中层,5,南北向
2室2厅,94.64,高层,6,南北向
3室1厅,228.03,低层,18,南北向
3室2厅,147.68,低层,6,南向
1室1厅,41.44,高层,6,西向
3室1厅,103.81,低层,6,南北向
3室2厅,124.53,高层,18,北向
3室1厅,107.72,中层,29,南北向
1室1厅,54.06,高层,26,南向
1室1厅,41.25,高层,9,东向
3室2厅,151.0,中层,5,南向
2室2厅,129.36,低层,56,西南向
3室2厅,153.0,中层,4,南北向
1室1厅,54.77,高层,30,西向
3室2厅,157.48,中层,18,南北向
3室2厅,131.87,低层,32,南北向
4室2厅,277.19,中层,32,南向
2室1厅,100.0,中层,6,南北向
2室2厅,101.88,中层,16,南北向
1室1厅,38.64,中层,8,东向
1室1厅,36.85,低层,8,西南向
3室2厅,89.0,中层,18,南北向
2室2厅,82.25,高层,7,南北向
3室2厅,133.37,高层,18,南向
2室1厅,89.39,高层,18,西向
1室1厅,57.68,高层,7,南向
3室2厅,210.4,高层,10,南北向
2室1厅,133.58,高层,27,南向
3室2厅,123.69,高层,16,西北向
2室2厅,83.05,高层,11,南北向
2室2厅,91.63,中层,11,南北向
1室1厅,34.84,高层,8,西南向
2室1厅,59.46,中层,7,南北向
2室1厅,84.7,低层,6,南北向
1室1厅,36.07,中层,8,东南向
2室2厅,93.1,中层,30,东南向
2室2厅,122.06,低层,28,南北向
3室2厅,177.72,中层,24,南北向
3室1厅,100.69,中层,5,南北向
4室3厅,242.09,高层,32,西南北向
2室1厅,54.5,低层,7,南北向
3室2厅,145.26,高层,12,南北向
2室1厅,101.56,中层,6,南北向
3室2厅,161.69,低层,11,南北向
4室2厅,189.26,高层,7,南北向
2室2厅,95.4,中层,11,南北向
3室2厅,192.67,中层,5,南北向
1室1厅,51.0,中层,24,东向
2室1厅,59.46,高层,7,南北向
2室1厅,113.5,低层,18,南北向
1室1厅,38.97,中层,7,东向
3室2厅,95.61,中层,9,南向
1室1厅,46.14,低层,6,南向
2室2厅,85.49,低层,53,东向
3室2厅,102.65,中层,11,南北向
3室2厅,158.0,低层,9,南北向
2室1厅,57.46,中层,8,南北向
1室1厅,51.81,高层,48,东向
1室1厅,36.73,高层,6,东向
2室1厅,54.1,高层,8,西向
2室1厅,79.86,低层,15,南北向
1室1厅,37.04,中层,7,东向
2室1厅,97.46,中层,5,南北向
1室1厅,51.74,低层,30,东向
2室2厅,118.75,低层,18,南北向
2室1厅,88.75,中层,6,南北向
4室2厅,185.0,高层,30,南北向
3室2厅,127.94,中层,17,南北向
2室2厅,82.3,中层,32,南向
3室2厅,91.86,高层,28,南向
2室1厅,76.4,高层,6,南北向
2室2厅,89.93,高层,25,南北向
1室1厅,33.97,中层,7,东向
1室1厅,48.35,高层,6,东西向
1室0厅,33.58,高层,8,东向
2室1厅,87.61,中层,17,南向
2室1厅,113.83,高层,11,南向
2室1厅,90.8,低层,6,南向
3室3厅,140.54,高层,6,南北向
1室1厅,38.48,中层,7,南向
2室1厅,39.35,中层,6,东向
3室2厅,180.75,高层,11,南北向
1室1厅,45.98,低层,6,东向
1室1厅,26.34,高层,6,南向
2室1厅,79.04,中层,11,南向
2室1厅,68.05,高层,7,东向
4室2厅,166.82,高层,7,南北向
2室2厅,94.51,中层,33,南向
3室1厅,157.42,中层,10,南北向
2室1厅,97.1,低层,34,南向
3室2厅,133.45,高层,32,南北向
1室1厅,36.24,低层,7,东向
2室2厅,108.08,高层,6,南北向
4室2厅,224.13,中层,31,南北向
5室2厅,247.65,中层,17,南北向
3室2厅,154.01,低层,30,南北向
2室1厅,52.68,中层,5,南北向
2室1厅,104.91,低层,6,南北向
2室1厅,59.3,中层,6,南向
3室2厅,137.12,高层,25,南北向
2室1厅,57.13,高层,6,南向
2室1厅,139.05,中层,15,南向
3室1厅,156.39,高层,6,南北向
2室1厅,59.37,中层,6,南北向
2室2厅,92.08,低层,6,南向
4室2厅,208.23,中层,15,南北向
3室1厅,76.61,中层,6,南北向
3室2厅,165.45,低层,11,北向
4室2厅,199.0,中层,7,南北向
3室2厅,169.35,高层,25,南北向
2室1厅,91.03,高层,18,南向
2室2厅,79.81,低层,17,南向
2室1厅,91.94,中层,6,南北向
2室1厅,97.37,中层,6,南北向
1室1厅,50.09,低层,20,南向
4室1厅,183.27,高层,18,南北向
3室2厅,126.64,高层,24,南北向
2室2厅,98.22,低层,17,南北向
2室1厅,115.61,中层,26,南北向
2室1厅,101.76,低层,7,南北向
3室1厅,76.54,中层,6,南北向
2室1厅,81.23,中层,6,南北向
3室1厅,83.0,中层,6,南北向
2室1厅,70.03,高层,7,南北向
2室1厅,91.63,高层,11,南北向
2室1厅,85.5,中层,6,南北向
2室1厅,100.6,顶层,4,南北向
2室1厅,80.46,中层,12,东向
2室1厅,103.25,低层,7,南北向
2室1厅,50.73,高层,8,东向
3室2厅,181.0,高层,31,南北向
2室1厅,64.3,高层,8,南北向
2室1厅,84.88,中层,7,南北向
2室1厅,91.79,中层,5,南北向
3室1厅,123.88,高层,10,南北向
2室2厅,102.34,低层,6,南北向
2室1厅,73.36,高层,23,南向
2室1厅,78.91,中层,6,南北向
3室2厅,152.63,中层,11,南北向
2室1厅,103.94,低层,15,南北向
3室2厅,91.0,高层,16,南北向
3室1厅,116.75,中层,11,南北向
2室1厅,99.71,高层,25,南北向
3室1厅,109.9,高层,29,南北向
2室2厅,108.06,中层,15,南北向
2室2厅,161.84,低层,18,东南向
3室2厅,107.85,低层,6,南北向
4室2厅,267.8,中层,27,南北向
2室2厅,80.65,低层,28,南向
2室2厅,85.29,高层,6,南向
1室1厅,72.47,中层,26,南向
1室1厅,42.09,中层,48,北向
2室1厅,108.02,高层,33,南北向
2室1厅,76.04,中层,6,南北向
2室1厅,58.47,中层,6,南北向
1室1厅,62.95,高层,21,东向
3室1厅,205.09,高层,8,南北向
3室2厅,134.28,低层,14,南北向
2室1厅,91.04,高层,7,东西向
3室2厅,139.93,中层,20,南北向
3室2厅,136.64,中层,13,南北向
3室1厅,133.76,低层,6,南北向
3室1厅,118.88,中层,9,南北向
2室2厅,85.53,高层,7,南北向
2室2厅,133.13,高层,24,南北向
3室2厅,107.29,中层,18,南北向
3室1厅,242.59,中层,26,南北向
3室2厅,136.89,中层,32,南北向
2室1厅,68.1,低层,18,东向
2室1厅,82.97,高层,57,东北向
2室1厅,95.95,低层,28,南北向
2室1厅,42.77,高层,8,南向
2室1厅,87.14,中层,27,南向
1室1厅,39.68,高层,7,南向
3室2厅,87.96,低层,18,南北向
1室1厅,43.96,低层,7,东向
1室1厅,32.78,低层,6,西向
3室2厅,126.91,低层,11,南向
2室1厅,87.92,中层,27,南向
3室1厅,83.92,高层,6,南北向
4室2厅,228.73,低层,17,南北向
1室1厅,35.31,高层,6,北向
1室1厅,24.64,中层,7,南向
2室1厅,86.08,低层,31,南北向
1室1厅,32.67,中层,7,北向
2室1厅,54.75,高层,7,南北向
2室2厅,101.18,中层,6,南向
2室1厅,92.85,高层,33,南北向
2室1厅,66.22,中层,6,南北向
3室2厅,159.66,低层,32,南北向
2室2厅,109.19,中层,6,南北向
1室1厅,34.98,中层,6,东向
1室1厅,66.31,高层,6,南北向
1室1厅,81.42,低层,32,东北向
3室2厅,113.0,低层,16,南北向
3室2厅,154.31,中层,30,南北向
3室1厅,98.14,高层,16,南北向
1室1厅,35.92,中层,8,南向
1室1厅,42.22,中层,8,南向
3室2厅,185.56,低层,30,南北向
2室2厅,99.75,低层,6,南北向
3室1厅,140.27,高层,11,南北向
3室2厅,122.2,高层,7,南北向
2室1厅,101.27,高层,9,南北向
2室1厅,81.74,中层,8,东西向
3室1厅,96.18,高层,24,西北向
2室1厅,116.24,中层,25,东南向
3室2厅,151.63,高层,12,南向
3室2厅,159.65,低层,6,南北向
3室2厅,138.55,高层,31,南北向
2室1厅,76.71,高层,6,南北向
2室1厅,56.84,低层,6,南北向
2室1厅,83.95,高层,6,南向
2室2厅,119.01,高层,11,南北向
1室1厅,72.06,中层,27,南向
2室1厅,70.16,高层,10,东南向
1室1厅,54.87,中层,61,东北向
5室2厅,212.37,中层,6,南北向
1室1厅,62.95,低层,21,东向
1室1厅,74.74,中层,30,东南向
3室1厅,139.01,中层,33,南北向
2室2厅,97.98,低层,56,南向
1室1厅,37.54,中层,8,东南向
3室2厅,131.48,低层,32,南北向
2室1厅,89.73,高层,27,南北向
2室1厅,103.57,中层,21,南向
2室2厅,99.74,中层,22,南向
2室1厅,92.3,低层,33,南北向
2室1厅,56.74,高层,7,西向
3室1厅,75.41,低层,6,南向
2室1厅,69.19,高层,7,南向
2室1厅,78.33,中层,6,南北向
2室2厅,109.44,中层,6,北向
3室2厅,97.0,中层,26,南北向
2室2厅,109.34,高层,9,南北向
2室2厅,93.41,中层,5,南北向
1室1厅,39.56,中层,8,南向
1室1厅,52.81,中层,7,南北向
3室1厅,93.26,低层,27,南北向
4室2厅,161.01,低层,6,南北向
2室2厅,91.03,中层,7,南北向
3室2厅,149.15,中层,28,北向
3室2厅,127.0,低层,15,南北向
1室1厅,37.32,中层,8,北向
2室1厅,55.0,中层,5,南向
3室2厅,107.31,高层,23,南向
1室1厅,47.1,中层,7,南向
2室2厅,95.68,中层,6,南北向
2室1厅,78.93,中层,15,南向
1室1厅,57.8,低层,40,北向
3室1厅,91.77,中层,18,南向
2室2厅,89.47,低层,32,南北向
2室2厅,94.5,中层,6,南北向
1室1厅,65.46,低层,15,南向
3室2厅,136.2,高层,7,南北向
2室1厅,123.86,低层,6,南北向
3室2厅,102.38,中层,26,南向
1室1厅,33.03,中层,8,东向
3室1厅,131.28,中层,15,南北向
3室1厅,121.46,中层,7,南北向
2室1厅,91.09,高层,27,南向
2室2厅,105.21,中层,7,南北向
3室1厅,103.85,高层,6,南北向
2室1厅,115.54,中层,28,南北向
2室1厅,55.67,低层,6,南向
2室1厅,92.21,高层,7,南北向
2室2厅,105.32,中层,10,南北向
3室2厅,143.76,高层,9,南北向
3室2厅,98.47,高层,6,南北向
3室2厅,137.26,低层,33,南北向
2室1厅,68.81,高层,6,南北向
2室2厅,78.44,高层,6,南北向
2室2厅,83.01,低层,24,南向
1室1厅,40.3,高层,7,南向
5室2厅,250.97,高层,12,南北向
2室1厅,58.78,高层,6,东向
1室1厅,31.76,中层,6,西南向
2室2厅,97.11,高层,34,东南向
1室1厅,47.4,高层,7,北向
3室2厅,124.8,高层,6,南北向
1室1厅,42.98,低层,8,西南向
2室1厅,54.1,中层,8,东向
3室2厅,141.75,中层,24,南北向
2室1厅,60.93,高层,6,南北向
2室1厅,52.35,低层,6,南向
2室1厅,106.59,低层,13,东西向
2室1厅,98.2,高层,17,南北向
2室2厅,107.84,中层,17,南北向
3室2厅,141.93,低层,10,南北向
1室1厅,81.9,高层,11,西北向
1室1厅,37.73,高层,7,南向
3室2厅,174.0,高层,4,南北向
2室1厅,89.72,高层,7,南北向
3室2厅,142.75,中层,26,南北向
1室0厅,24.03,中层,6,南向
2室1厅,120.02,中层,11,南北向
3室2厅,169.94,高层,26,南北向
2室1厅,63.14,高层,6,东西向
2室2厅,119.84,中层,13,南北向
2室1厅,51.49,低层,7,西南向
3室1厅,135.23,中层,7,南北向
3室2厅,144.99,中层,9,南北向
3室2厅,89.03,中层,8,南北向
1室1厅,49.2,低层,10,南向
2室2厅,76.4,顶层,6,南北向
3室2厅,130.03,中层,6,南北向
3室2厅,134.83,低层,9,南北向
2室2厅,116.7,中层,7,南北向
3室1厅,154.43,中层,10,南北向
1室1厅,38.26,中层,7,西向
4室2厅,145.0,高层,6,南向
2室1厅,59.21,高层,6,南北向
2室1厅,57.84,中层,6,南北向
2室1厅,87.11,中层,26,南向
2室1厅,104.86,高层,6,南北向
3室2厅,150.77,低层,26,南北向
2室2厅,108.08,高层,6,南北向
3室2厅,144.4,高层,7,南北向
2室1厅,40.32,低层,8,南向
3室2厅,136.61,低层,10,南北向
2室1厅,83.88,中层,48,东南向
2室1厅,83.65,高层,12,南北向
3室1厅,78.04,低层,7,南向
2室1厅,104.59,高层,30,南向
2室1厅,65.22,中层,5,南北向
1室1厅,58.09,高层,20,南向
5室2厅,247.65,中层,17,南北向
2室1厅,56.14,中层,6,东南向
3室2厅,191.99,中层,25,南北向
2室1厅,108.12,高层,28,南向
3室1厅,110.22,低层,18,南北向
3室2厅,262.86,低层,27,南北向
3室1厅,75.41,低层,6,南向
2室1厅,58.14,高层,5,南向
3室1厅,144.42,低层,13,南北向
2室2厅,89.12,高层,26,南向
3室1厅,82.1,中层,5,南北向
1室1厅,35.53,低层,6,南向
3室2厅,144.79,高层,8,南北向
3室2厅,170.62,低层,6,南北向
1室1厅,62.61,低层,6,南向
2室1厅,89.35,高层,19,南向
2室1厅,40.75,低层,7,西向
2室0厅,27.09,高层,5,南北向
2室1厅,41.8,中层,8,东向
1室1厅,44.61,中层,6,南向
2室1厅,89.98,中层,6,南北向
2室1厅,93.69,高层,33,南北向
3室2厅,152.0,高层,32,东南向
2室2厅,87.0,中层,6,东西向
3室2厅,148.02,中层,28,南北向
2室1厅,62.32,高层,7,东西向
2室2厅,107.44,低层,11,南北向
2室2厅,108.1,中层,8,南北向
2室1厅,98.76,中层,26,南北向
1室1厅,39.56,中层,8,南向
3室2厅,166.38,低层,7,南北向
3室1厅,135.56,中层,5,南北向
3室2厅,191.52,高层,15,南北向
2室2厅,90.41,高层,18,南北向
1室1厅,34.22,中层,7,南向
2室1厅,88.72,高层,18,南向
3室1厅,127.68,中层,10,南北向
2室1厅,106.4,低层,8,南北向
2室1厅,106.68,中层,5,南北向
4室2厅,189.89,低层,26,南北向
2室1厅,54.36,高层,7,东北向
2室2厅,120.46,高层,28,南北向
4室2厅,191.33,中层,21,南北向
2室1厅,58.82,中层,6,南北向
3室1厅,91.88,中层,6,南北向
2室1厅,88.06,顶层,6,南北向
2室2厅,100.85,中层,18,南向
2室2厅,112.69,低层,11,南北向
2室1厅,62.61,高层,6,南北向
2室1厅,75.53,中层,6,南北向
2室1厅,65.65,高层,6,南向
3室2厅,141.0,低层,7,南北向
2室1厅,105.46,低层,6,南北向
3室2厅,162.8,低层,6,南北向
3室2厅,99.0,高层,9,南北向
2室2厅,120.17,中层,7,南北向
1室1厅,49.11,中层,11,东向
2室1厅,78.85,低层,26,南北向
2室2厅,95.32,中层,24,南向
2室2厅,114.9,中层,11,南北向
3室1厅,217.51,中层,16,南北向
2室1厅,94.24,高层,6,南北向
3室2厅,88.0,中层,8,南北向
3室1厅,142.97,中层,22,西南向
2室1厅,77.39,中层,7,南向
2室1厅,53.27,高层,8,东西向
2室1厅,77.72,低层,6,南北向
2室2厅,112.44,高层,10,南北向
3室2厅,131.72,中层,12,南北向
3室2厅,118.56,中层,13,南北向
3室2厅,165.63,中层,11,南北向
3室2厅,139.07,低层,14,南北向
1室1厅,40.93,中层,7,南向
1室1厅,65.78,低层,28,南向
2室1厅,91.36,高层,32,南向
1室1厅,72.91,高层,28,南向
3室1厅,92.41,高层,24,南向
2室1厅,87.58,高层,32,南向
1室1厅,39.56,中层,8,南向
2室1厅,59.15,中层,5,南北向
2室1厅,117.86,中层,15,东西向
4室2厅,144.92,高层,4,南北向
3室2厅,119.33,高层,8,南北向
3室1厅,122.57,低层,7,南北向
2室2厅,96.29,中层,4,南北向
4室2厅,169.74,低层,15,南北向
3室2厅,126.61,中层,5,南北向
1室1厅,38.19,高层,7,南向
2室1厅,67.05,中层,6,南北向
2室1厅,78.76,中层,18,南北向
3室1厅,121.32,低层,6,南北向
2室1厅,88.55,中层,32,南北向
2室2厅,93.41,中层,5,南北向
2室1厅,61.02,中层,6,南北向
3室2厅,150.16,低层,7,南北向
1室1厅,51.54,高层,32,东北向
3室1厅,124.34,低层,22,南向
2室1厅,56.37,中层,4,南北向
2室2厅,185.64,高层,7,东西向
2室1厅,39.0,顶层,6,南北向
1室1厅,49.2,高层,10,南向
2室1厅,91.38,低层,30,南向
2室2厅,118.4,低层,9,南北向
4室2厅,201.28,中层,5,南北向
3室2厅,118.92,低层,8,南北向
3室1厅,83.2,中层,6,南向
3室2厅,98.3,高层,6,南北向
2室1厅,101.03,中层,16,南北向
3室2厅,122.62,中层,30,南北向
3室1厅,120.78,中层,16,南北向
3室2厅,183.87,低层,30,南向
2室2厅,96.29,低层,24,南向
1室1厅,35.24,中层,6,南向
4室2厅,183.87,高层,30,西南向
2室1厅,70.61,低层,10,南北向
3室2厅,130.32,中层,5,南北向
1室1厅,45.02,中层,6,西向
2室1厅,42.68,中层,6,南北向
1室1厅,55.69,低层,18,南向
2室1厅,85.48,低层,53,北向
3室1厅,111.56,低层,9,南北向
3室2厅,125.31,中层,23,南向
1室1厅,38.71,高层,6,西向
3室2厅,138.3,高层,14,南北向
2室1厅,61.52,高层,6,西北向
2室1厅,59.52,低层,6,南北向
3室2厅,123.21,中层,18,南北向
3室2厅,101.79,低层,27,南北向
2室1厅,56.67,中层,8,东西向
1室1厅,42.13,中层,7,南向
3室2厅,101.44,中层,31,南北向
2室2厅,88.58,低层,26,南北向
2室2厅,103.38,中层,7,南北向
1室1厅,74.68,低层,18,南向
3室2厅,162.69,低层,26,南北向
4室2厅,118.19,高层,33,南北向
2室1厅,64.51,中层,6,东向
2室2厅,81.0,低层,18,南向
2室2厅,116.18,低层,12,南北向
1室1厅,21.78,中层,6,南向
3室2厅,114.21,低层,11,南北向
4室2厅,183.29,中层,18,西北向
